minute,hh:mm,name,age,gender,occupation,prefecture,income_jpy,channel,category,sku,price_jpy,impulse,reason
1255,20:55,伊藤 雅人,54,男,販売員,栃木県,5380000,Uniqlo online,アパレル,エアリズム コットン クルーネックT 半袖 (ネイビー L),1290,1,夜のリラックス中に / 夏前リピート
530,08:50,林 湊_266,65,男,退職,東京都23区,1990000,MUJI passport,食品,無印良品 不揃いバウム メープル 5袋,1390,1,朝のゆっくり時間に / おやつストック
1275,21:15,林 湊_266,65,男,退職,東京都23区,1990000,Amazon,電化製品,Anker PowerLine III USB-C ケーブル 1.8m,1290,1,TVショッピング見て / ケーブル断線
410,06:50,伊藤 凛,32,女,教員,栃木県,8890000,Yodobashi.com,ゲーム,Nintendo Switch 2 ソフト 「マリオカートワールド」,9980,0,朝の準備中ふと / 発売日購入
465,07:45,伊藤 凛,32,女,教員,栃木県,8890000,Yodobashi.com,ゲーム,Nintendo Switch 2 ソフト 「マリオカートワールド」,9980,1,通勤中ふと思い出して / 発売日購入
470,07:50,伊藤 凛,32,女,教員,栃木県,8890000,Yahoo!ショッピング,日用品,除菌洗剤 業務用 4L,2718,1,通勤中ふと思い出して / PayPay祭
575,09:35,伊藤 凛,32,女,教員,栃木県,8890000,Yodobashi.com,ゲーム,PS5 ソフト 「Final Fantasy XVII」,9680,0,勤務中こっそり / シリーズ続編
610,10:10,伊藤 凛,32,女,教員,栃木県,8890000,ZOZOTOWN,アパレル,steven alan 別注 ボーダー T ホワイト x ネイビー,7700,0,勤務中こっそり / ZOZO特集
1360,22:40,伊藤 凛,32,女,教員,栃木県,8890000,iHerb,サプリ,Solgar 鉄分 25mg 90粒,1556,1,寝る前に思い立って / 貧血対策
1175,19:35,山田 彩花,26,女,販売員,埼玉県,1310000,Amazon,サブスク,Amazon Prime 年会費 (1年),5900,0,夕食後にカートを処理 / 年次自動更新
1200,20:00,山田 彩花,26,女,販売員,埼玉県,1310000,iHerb,化粧品,CeraVe フェイシャル モイスチャライザー 89ml,2349,0,夕食後にカートを処理 / 海外定番
1265,21:05,山口 健太,31,男,会社員,千葉県,3300000,Uniqlo online,アパレル,感動パンツ ウルトラライト ストレッチ ストレート (ブラック 32inch),3990,1,夜のリラックス中に / 通勤新調
1280,21:20,山口 健太,31,男,会社員,千葉県,3300000,MUJI passport,食品,無印良品 不揃いバウム メープル 5袋,1390,1,夜のリラックス中に / おやつストック
1320,22:00,山口 健太,31,男,会社員,千葉県,3300000,MUJI passport,食品,無印良品 素材を生かしたカレー グリーン,350,1,夜のリラックス中に / ストック補充
1360,22:40,山口 健太,31,男,会社員,千葉県,3300000,Uniqlo online,アパレル,感動パンツ ウルトラライト ストレッチ ストレート (ブラック 32inch),3990,1,寝る前に思い立って / 通勤新調
1395,23:15,山口 健太,31,男,会社員,千葉県,3300000,メルカリ,ホビー,プラモデル HG ガンダムエアリアル 未組立,1888,1,寝る前に思い立って / 積みプラ追加
480,08:00,田中 大翔,30,男,会社員,埼玉県,7010000,MUJI passport,食品,無印良品 不揃いバウム メープル 5袋,1390,1,通勤中ふと思い出して / おやつストック
995,16:35,田中 大翔,30,男,会社員,埼玉県,7010000,楽天市場,化粧品,ETUDE ティアアイライナー 限定色,1566,0,勤務中こっそり / 新作
1080,18:00,田中 大翔,30,男,会社員,埼玉県,7010000,メルカリ,中古品,【1度使用】iRobot Roomba i3+ 充電器付き,33541,1,通勤中ふと思い出して / 誰かのお下がり狙い
1205,20:05,田中 大翔,30,男,会社員,埼玉県,7010000,Amazon,書籍,ジェイソン流お金の増やし方,1430,1,夜のリラックス中に / 投資勉強
1345,22:25,田中 大翔,30,男,会社員,埼玉県,7010000,メルカリ,ホビー,ポケモンカード SV6a スカーレットex 1BOX,7091,1,夜のリラックス中に / 再販分
790,13:10,松本 雄太_271,77,男,主婦・主夫,神奈川県,1070000,Uniqlo online,アパレル,ヒートテック クルーネックT 極暖 (グレー M),1990,0,ランチ食べながら / 冬支度
1115,18:35,松本 雄太_271,77,男,主婦・主夫,神奈川県,1070000,Amazon,書籍,達人プログラマー 第2版 (オーム社),3520,0,夕食後にカートを処理 / 技術書
675,11:15,後藤 芽依_272,72,女,退職,神奈川県,2240000,iHerb,化粧品,Burt's Bees リップ バーム ハニー,542,1,お昼のひと息に / リピート
1165,19:25,後藤 芽依_272,72,女,退職,神奈川県,2240000,honto,電子書籍,hontoポイント 1000円分,1000,0,夕食後にカートを処理 / 次回用ポイント購入
550,09:10,山口 桜,21,女,大学生,神奈川県,800000,Amazon,コーヒー,猿田彦珈琲 大吉ブレンド ドリップバッグ 10個,1877,0,勉強の息抜きに / 気分転換
785,13:05,山口 桜,21,女,大学生,神奈川県,800000,Uniqlo online,アパレル,ヒートテック クルーネックT 極暖 (グレー M),1990,0,勉強の息抜きに / 冬支度
1110,18:30,高橋 美穂,64,女,会社員,茨城県,2340000,メルカリ,中古品,【動作確認済】Sony WH-1000XM4 黒 中古,20675,1,通勤中ふと思い出して / 新品より安い
1220,20:20,高橋 美穂,64,女,会社員,茨城県,2340000,Uniqlo online,アパレル,エアリズム コットン クルーネックT 半袖 (ネイビー L),1290,1,夜のリラックス中に / 夏前リピート
845,14:05,山崎 節子,65,女,主婦・主夫,栃木県,1040000,Amazon,日用品,エリエール 消臭+ トイレットペーパー 12ロール ダブル,680,0,ランチ食べながら / 安心のリピート
1345,22:25,山崎 節子,65,女,主婦・主夫,栃木県,1040000,Yahoo!ショッピング,日用品,除菌洗剤 業務用 4L,3164,0,家族の話題から / PayPay祭
450,07:30,木村 京子,59,女,フリーランス,東京都市部,4880000,Yahoo!ショッピング,日用品,除菌洗剤 業務用 4L,3166,0,朝の準備中ふと / 安心のリピート
1155,19:15,木村 京子,59,女,フリーランス,東京都市部,4880000,メルカリ,本,【美品】コンサル一年目が学ぶこと,834,0,夕食後にカートを処理 / 後輩から推薦
1175,19:35,木村 京子,59,女,フリーランス,東京都市部,4880000,honto,電子書籍,hontoポイント 1000円分,1000,1,夜のリラックス中に / 安心のリピート
1300,21:40,木村 京子,59,女,フリーランス,東京都市部,4880000,メルカリ,中古品,【動作確認済】Sony WH-1000XM4 黒 中古,21485,1,夜のリラックス中に / 新品より安い
1355,22:35,木村 京子,59,女,フリーランス,東京都市部,4880000,楽天市場,食品,台湾カステラ 6個セット,2850,1,夜のリラックス中に / 話題スイーツ
1180,19:40,山本 浩二,60,男,フリーランス,東京都23区,4890000,honto,電子書籍,hontoポイント 1000円分,1000,1,夜のリラックス中に / 安心のリピート
1250,20:50,山本 浩二,60,男,フリーランス,東京都23区,4890000,Amazon,電化製品,ELECOM USB-C ハブ 7-in-1 4K HDMI,5138,1,夜のリラックス中に / 安心のリピート
540,09:00,池田 浩二,45,男,会社員,栃木県,6420000,Amazon,電子書籍,Kindle ハイキュー!! 文庫版 1-3巻セット,1980,0,勤務中こっそり / 安心のリピート
975,16:15,池田 浩二,45,男,会社員,栃木県,6420000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,0,勤務中こっそり / 通勤用
1145,19:05,池田 浩二,45,男,会社員,栃木県,6420000,Yahoo!ショッピング,日用品,除菌洗剤 業務用 4L,2716,0,夕食後にカートを処理 / PayPay祭
1260,21:00,池田 浩二,45,男,会社員,栃木県,6420000,Uniqlo online,アパレル,エアリズム コットン クルーネックT 半袖 (ネイビー L),1290,1,夜のリラックス中に / 夏前リピート
1330,22:10,池田 浩二,45,男,会社員,栃木県,6420000,MUJI passport,食品,無印良品 不揃いバウム メープル 5袋,1390,1,夜のリラックス中に / 安心のリピート
1355,22:35,池田 浩二,45,男,会社員,栃木県,6420000,Amazon,食品,KIRIN 自然が磨いた天然水 2L x 9本,1380,1,寝る前に思い立って / 安心のリピート
1150,19:10,伊藤 大翔,70,男,工場勤務,群馬県,4400000,Yahoo!ショッピング,日用品,レノア 本格消臭 詰替 1320ml,952,0,夕食後にカートを処理 / PayPayキャンペーン
1315,21:55,伊藤 大翔,70,男,工場勤務,群馬県,4400000,MUJI passport,家具,無印良品 ポリエステル 綿フランネル こたつ布団,9990,1,夜のリラックス中に / 冬支度
1160,19:20,渡辺 陽菜,62,女,会社員,神奈川県,1770000,Amazon,食品,カゴメ 野菜一日これ一本 200ml x 24本,2573,0,夕食後にカートを処理 / 計画通り
1265,21:05,渡辺 陽菜,62,女,会社員,神奈川県,1770000,honto,書籍,看護管理2025年4月号,2090,1,夜のリラックス中に / 計画通り
480,08:00,中村 千尋,72,女,退職,栃木県,1960000,MUJI passport,食品,無印良品 不揃いバウム メープル 5袋,1390,1,朝のゆっくり時間に / 安心のリピート
1295,21:35,中村 千尋,72,女,退職,栃木県,1960000,Yahoo!ショッピング,日用品,レノア 本格消臭 詰替 1320ml,969,1,TVショッピング見て / PayPayキャンペーン
1000,16:40,山田 和也_282,61,男,教員,東京都23区,2830000,Amazon,サブスク,Kindle Unlimited 3ヶ月分,2940,0,勤務中こっそり / 読み放題
1295,21:35,山田 和也_282,61,男,教員,東京都23区,2830000,メルカリ,本,【美品】コンサル一年目が学ぶこと,1198,1,夜のリラックス中に / 後輩から推薦
930,15:30,加藤 理恵,28,女,看護師,神奈川県,3300000,MUJI passport,食品,無印良品 素材を生かしたカレー グリーン,350,0,勤務中こっそり / ストック補充
1025,17:05,加藤 理恵,28,女,看護師,神奈川県,3300000,Amazon,電化製品,ELECOM USB-C ハブ 7-in-1 4K HDMI,5928,0,勤務中こっそり / 在宅環境
1170,19:30,加藤 理恵,28,女,看護師,神奈川県,3300000,MUJI passport,日用品,無印良品 ポリプロピレン収納ケース 引出式M,1490,0,夕食後にカートを処理 / 整理用
1255,20:55,加藤 理恵,28,女,看護師,神奈川県,3300000,Amazon,書籍,成瀬は天下を取りに行く (新潮社),1705,1,夜のリラックス中に / 本屋大賞
1380,23:00,加藤 理恵,28,女,看護師,神奈川県,3300000,Oisix,食品,Kit Oisix 牛肉と野菜のチンジャオロース 2人前,1580,1,寝る前に思い立って / 今夜の献立
450,07:30,藤田 悦子,23,女,看護師,千葉県,1690000,Uniqlo online,アパレル,ヒートテック クルーネックT 極暖 (グレー M),1990,1,通勤中ふと思い出して / 冬支度
995,16:35,藤田 悦子,23,女,看護師,千葉県,1690000,ZOZOTOWN,シューズ,CONVERSE All Star OX 黒 25cm,6600,0,勤務中こっそり / 安心のリピート
1220,20:20,藤田 悦子,23,女,看護師,千葉県,1690000,Amazon,コーヒー,Blue Bottle Coffee ベラ ドノヴァン 200g,2087,1,夜のリラックス中に / リピート
1300,21:40,藤田 悦子,23,女,看護師,千葉県,1690000,ZOZOTOWN,シューズ,CONVERSE All Star OX 黒 25cm,6600,1,夜のリラックス中に / 定番補充
445,07:25,後藤 健太,47,男,看護師,埼玉県,4720000,Yahoo!ショッピング,日用品,レノア 本格消臭 詰替 1320ml,984,0,朝の準備中ふと / PayPayキャンペーン
810,13:30,後藤 健太,47,男,看護師,埼玉県,4720000,Uniqlo online,アパレル,エアリズム コットン クルーネックT 半袖 (ネイビー L),1290,0,勤務中こっそり / 夏前リピート
1160,19:20,後藤 健太,47,男,看護師,埼玉県,4720000,Amazon,書籍,ジェイソン流お金の増やし方,1430,0,夕食後にカートを処理 / 計画通り
1165,19:25,後藤 健太,47,男,看護師,埼玉県,4720000,Yahoo!ショッピング,日用品,除菌洗剤 業務用 4L,3028,0,夕食後にカートを処理 / PayPay祭
1405,23:25,後藤 健太,47,男,看護師,埼玉県,4720000,Amazon,日用品,ファブリーズ 衣類消臭スプレー 370ml x 2,1034,1,寝る前に思い立って / 切らした
735,12:15,山崎 凛_286,66,女,工場勤務,東京都市部,1990000,楽天市場,食品,北海道産 ホタテ貝柱 1kg 訳あり,7159,0,勤務中こっそり / ポイント10倍
1250,20:50,山崎 凛_286,66,女,工場勤務,東京都市部,1990000,Uniqlo online,アパレル,エアリズム コットン クルーネックT 半袖 (ネイビー L),1290,1,夜のリラックス中に / 夏前リピート
1010,16:50,伊藤 颯太,57,男,飲食店,東京都市部,2570000,Amazon,日用品,エリエール 消臭+ トイレットペーパー 12ロール ダブル,604,0,勤務中こっそり / ストック切れ
1175,19:35,伊藤 颯太,57,男,飲食店,東京都市部,2570000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,0,夕食後にカートを処理 / 通勤用
1330,22:10,伊藤 颯太,57,男,飲食店,東京都市部,2570000,Amazon,電子書籍,Kindle ハイキュー!! 文庫版 1-3巻セット,1980,1,夜のリラックス中に / 懐かしい
1360,22:40,伊藤 颯太,57,男,飲食店,東京都市部,2570000,honto,書籍,THE THREE-BODY PROBLEM (English),2980,1,夜のリラックス中に / 原書チャレンジ
1040,17:20,松本 ハル,78,女,退職,栃木県,2380000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,1,午後のくつろぎ中に / 通勤用
525,08:45,木村 貴志,57,男,会社員,東京都23区,7370000,Amazon,電化製品,Anker 737 Power Bank 24000mAh 140W,21852,0,勤務中こっそり / 出張用
580,09:40,木村 貴志,57,男,会社員,東京都23区,7370000,Yahoo!ショッピング,日用品,除菌洗剤 業務用 4L,2781,0,勤務中こっそり / 安心のリピート
1030,17:10,木村 貴志,57,男,会社員,東京都23区,7370000,Uniqlo online,アパレル,エアリズム コットン クルーネックT 半袖 (ネイビー L),1290,0,勤務中こっそり / 安心のリピート
1185,19:45,木村 貴志,57,男,会社員,東京都23区,7370000,楽天市場,食品,台湾カステラ 6個セット,2890,0,夕食後にカートを処理 / 話題スイーツ
1240,20:40,木村 貴志,57,男,会社員,東京都23区,7370000,Amazon,電化製品,Anker PowerLine III USB-C ケーブル 1.8m,1290,1,夜のリラックス中に / ケーブル断線
1250,20:50,木村 貴志,57,男,会社員,東京都23区,7370000,メルカリ,中古品,【動作確認済】Sony WH-1000XM4 黒 中古,22477,1,夜のリラックス中に / 新品より安い
1360,22:40,木村 貴志,57,男,会社員,東京都23区,7370000,Amazon,日用品,ピジョン 親子で使える泡シャンプー 詰替 350ml,792,1,寝る前に思い立って / 安心のリピート
